Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),average Stress Error (Pa),Stress Error Percentage (%),average Stress Error Percentage (%),Current (A)
10.0,4.179259603509648,4.179306001900513,4.639839086539865e-5,0.0019320700892876829,0.0011102059998004035,0.04742568353381119,29864.50420681267,29864.51647264207,0.012265829398529604,12.833403102918732,4.107159895770689e-5,0.04419217205800208,23857.09426454501,23650.599415949026,-206.49484859598306,25594.918284453295,-0.8655490325276679,12.435996071915893,0.030392
11.0,4.179239411094458,4.179286049877346,4.663878288813095e-5,0.0019320700892876829,0.0011159634158387972,0.04742568353381119,29864.41294889099,29864.426412339384,0.013463448394759325,12.833403102918732,4.5081912099863625e-5,0.04419217205800208,24853.348210604858,24631.065278001995,-222.28293260286227,25594.918284453295,-0.8943782170484971,12.435996071915893,0.030392
12.0,4.179220232981719,4.179267533033583,4.730005186370789e-5,0.0019320700892876829,0.0011317913205536206,0.04742568353381119,29864.325430125624,29864.339992983292,0.01456285766835208,12.833403102918732,4.876339062948264e-5,0.04419217205800208,25767.885490312405,25532.00082612328,-235.88466418912503,25594.918284453295,-0.9154211131441394,12.435996071915893,0.030392
13.0,4.179201956004327,4.179249549928059,4.7593923731881205e-5,0.0019320700892876829,0.0011388280402075868,0.04742568353381119,29864.241133510084,29864.256704387088,0.015570877003483474,12.833403102918732,5.2138867128325234e-5,0.04419217205800208,26612.166547104418,26364.64838907077,-247.5181580336466,25594.918284453295,-0.9300939763605165,12.435996071915893,0.030392
14.0,4.179184476149238,4.1792327522105195,4.827606128188222e-5,0.0019320700892876829,0.0011551550681094724,0.04742568353381119,29864.159648613953,29864.176143191824,0.016494577870616922,12.833403102918732,5.5232017457362015e-5,0.04419217205800208,27395.282111978006,27137.891213534138,-257.3908984438676,25594.918284453295,-0.9395446171781853,12.435996071915893,0.030392
15.0,4.1791677136427055,4.1792163039417405,4.859029903503398e-5,0.0019320700892876829,0.0011626788481451254,0.04742568353381119,29864.080643106903,29864.097984512082,0.017341405178740388,12.833403102918732,5.8067768386980486e-5,0.04419217205800208,28124.586106692816,27858.881408343244,-265.7046983495711,25594.918284453295,-0.944741719368241,12.435996071915893,0.030392
16.0,4.1791515929763206,4.179200852223038,4.925924671717041e-5,0.0019320700892876829,0.0011786901149974513,0.04742568353381119,29864.00384330281,29864.02196087265,0.018117569841706427,12.833403102918732,6.066691504853059e-5,0.04419217205800208,28806.128091938805,28533.502292235462,-272.62579970334264,25594.918284453295,-0.9464159807705468,12.435996071915893,0.030392
17.0,4.179136056871755,4.179185633121623,4.957624986801079e-5,0.0019320700892876829,0.0011862798720441883,0.04742568353381119,29863.92902065055,29863.947850640507,0.018829989956429927,12.833403102918732,6.305262091739239e-5,0.04419217205800208,29444.9539186101,29166.62776962349,-278.32614898660904,25594.918284453295,-0.9452422637710379,12.435996071915893,0.030392
18.0,4.179121049262861,4.1791712651146025,5.021585174169729e-5,0.0019320700892876829,0.0012015888305162798,0.04742568353381119,29863.85598190116,29863.875465611305,0.019483710144413635,12.833403102918732,6.524177640094983e-5,0.04419217205800208,30045.32445199326,29762.391701404715,-282.9327505885449,25594.918284453295,-0.9416864545450919,12.435996071915893,0.030392
19.0,4.179106528204583,4.179157054701565,5.0526496981895264e-5,0.0019320700892876829,0.0012090262988247473,0.04742568353381119,29863.784561960776,29863.804646661058,0.020084700281586265,12.833403102918732,6.725437038937559e-5,0.04419217205800208,30610.87478558713,30324.288923382665,-286.58586220446523,25594.918284453295,-0.9362223857104591,12.435996071915893,0.030392
20.0,4.179092451111648,4.179143580931868,5.112982021948653e-5,0.0019320700892876829,0.0012234670761084952,0.04742568353381119,29863.71461843042,29863.73525535213,0.020636921712139156,12.833403102918732,6.910366635838082e-5,0.04419217205800208,31144.7357318065,30855.35525793487,-289.3804738716317,25594.918284453295,-0.9291473087572307,12.435996071915893,0.030392
21.0,4.162875854881344,4.1636088863915415,0.000733031510197435,0.0019320700892876829,0.017608776618641894,0.04742568353381119,29863.646027508996,29863.667172891463,0.021145382466784213,12.833403102918732,7.080643283578326e-5,0.04419217205800208,31649.625144699992,31358.195836039544,-291.42930866044844,25594.918284453295,-0.9207986108146713,12.435996071915893,0.3823
22.0,4.132538646828346,4.134608768643336,0.0020701218149898892,0.0019320700892876829,0.050093223364739085,0.04742568353381119,29861.17826330669,29861.20141171789,0.023148411200963892,12.833403102918732,7.752008643747517e-5,0.04419217205800208,79320.12484910146,78997.13856166898,-322.98628743247536,25594.918284453295,-0.407193367442278,12.435996071915893,1.1017
23.0,4.11179210839085,4.114768721847062,0.0029766134562114743,0.0019320700892876829,0.07239211948817062,0.04742568353381119,29852.574499788137,29852.612110493978,0.037610705840052105,12.833403102918732,0.00012598814832643338,0.04419217205800208,244857.2994656863,244259.44100065564,-597.8584650306439,25594.918284453295,-0.24416607809334526,12.435996071915893,1.665
24.0,4.0869011172358745,4.091121190656583,0.0042200734207087365,0.0019320700892876829,0.10325851542899407,0.04742568353381119,29839.083973494486,29839.178052184412,0.09407868992639123,12.833403102918732,0.00031528678966807297,0.04419217205800208,497343.207680564,495660.2094061179,-1682.9982744461158,25594.918284453295,-0.33839776002874056,12.435996071915893,2.4526
25.0,4.069646136538129,4.074679286682922,0.005033150144792664,0.0019320700892876829,0.12367537559602532,0.04742568353381119,29821.897540770842,29822.150619328844,0.2530785580020165,12.833403102918732,0.0008486333160256539,0.04419217205800208,809929.1985499726,805205.3088920155,-4723.88965795713,25594.918284453295,-0.5832472352415957,12.435996071915893,3.0432
26.0,4.057625126101727,4.063073739716311,0.005448613614583486,0.0019320700892876829,0.13428085259857706,0.04742568353381119,29801.71234060922,29802.28313766137,0.5707970521470997,12.833403102918732,0.0019153162933168264,0.04419217205800208,1.1672957712334702e6,1.156574124729947e6,-10721.646503523225,25594.918284453295,-0.9185029850826723,12.435996071915893,3.4383
27.0,4.130286411065864,4.130597488335523,0.0003110772696590658,0.0019320700892876829,0.007531614970468573,0.04742568353381119,29781.51286508576,29782.573350817624,1.060485731864901,12.833403102918732,0.0035608860324492023,0.04419217205800208,1.5099455147784862e6,1.4901531497882928e6,-19792.364990193397,25594.918284453295,-1.3107999458574504,12.435996071915893,0.87647
