Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
10.0,3.8366166413399614,3.860055923312257,0.0234392819722955,0.026529595472571273,0.6109362535660897,0.7383952033733268,0.8882422084030176,0.8881789138544925,0.8908593252897783,0.892011273494714,-6.329454852505023e-5,0.0008860649207788179,-0.0071258208545221385,0.15268723918731106,0.0006773491240899244,0.0007514426338480965,7.40935097581721e-5,0.00010933081883118292,10.938747408542525,7.613988998129413,0.00037819580432364003,0.0004427188958820865,6.452309155844646e-5,1.982927813457649e-5,17.06076345131291,1.8862677387519349,15.138305670275473
11.0,3.9311426145444566,3.93926646370195,0.008123849157493535,0.026529595472571273,0.20665363620838598,0.7383952033733268,0.8859935478091724,0.8859043930699043,0.8894100392581572,0.89088062397008,-8.915473926807138e-5,0.0008860649207788179,-0.010062684935858445,0.15268723918731106,0.0008492054860298434,0.0009522232662240164,0.000103017780194173,0.00010933081883118292,12.131078035752664,7.613988998129413,0.0004290724757619176,0.000506183220240437,7.711074447851939e-5,1.982927813457649e-5,17.971496386849655,1.8862677387519349,7.223376374478684
12.0,3.9161294604656502,3.9253273818693324,0.009197921403682141,0.026529595472571273,0.23487276139712845,0.7383952033733268,0.8845353202223933,0.8844295460591727,0.8884286619821536,0.8901199253725874,-0.00010577416322066213,0.0008860649207788179,-0.01195816162480295,0.15268723918731106,0.0009387639947341533,0.0010586330297252568,0.00011986903499110343,0.00010933081883118292,12.76881470353461,7.613988998129413,0.00047500546071338934,0.0005640568500384562,8.905138932506691e-5,1.982927813457649e-5,18.747445385432965,1.8862677387519349,7.873307395603647
13.000000000000002,3.919414551648604,3.929325569255144,0.009911017606540007,0.026529595472571273,0.2528698476758776,0.7383952033733268,0.8848874229418328,0.8847901362585316,0.8884886944049103,0.89014911389767,-9.728668330111212e-5,0.0008860649207788179,-0.010994244101433813,0.15268723918731106,0.0008536508870093653,0.0009616554502841336,0.00010800456327476828,0.00010933081883118292,12.652076500868601,7.613988998129413,0.00048793343548367437,0.0005753595380471024,8.742610256342806e-5,1.982927813457649e-5,17.9176289644437,1.8862677387519349,7.523916379934212
14.000000000000002,3.912201124011985,3.9234724530278804,0.011271329015895226,0.026529595472571273,0.2881070951775713,0.7383952033733268,0.8845334468880512,0.8844366748285074,0.8881435292543216,0.8898575639458959,-9.677205954383705e-5,0.0008860649207788179,-0.010940463572553268,0.15268723918731106,0.00084306714549037,0.0009493070923996577,0.00010623994690928769,0.00010933081883118292,12.601599703840103,7.613988998129413,0.0005030920083781699,0.0005894655204806862,8.637351210251626e-5,1.982927813457649e-5,17.16853193135798,1.8862677387519349,7.875082293280693
15.0,3.8166131110591386,3.8416868091031584,0.02507369804401982,0.026529595472571273,0.656962005694669,0.7383952033733268,0.8840705816323954,0.8839744011608217,0.8877439618447319,0.8895015755890109,-9.618047157367027e-5,0.0008860649207788179,-0.0108792752040315,0.15268723918731106,0.0008449203518715639,0.0009488604792987232,0.00010394012742715928,0.00010933081883118292,12.301766337729214,7.613988998129413,0.0005185770965822682,0.0006040338721462182,8.545677556395e-5,1.982927813457649e-5,16.479087897857625,1.8862677387519349,15.369253110949106
16.0,3.9137572498259527,3.9231774865693194,0.009420236743366672,0.026529595472571273,0.24069547859120788,0.7383952033733268,0.8818223819660395,0.8816982640716375,0.8863569810376689,0.8884322936723447,-0.00012411789440192056,0.0008860649207788179,-0.014075158097620225,0.15268723918731106,0.0010231065240057116,0.0011567504624196156,0.000133643938413904,0.00010933081883118292,13.062563406462838,7.613988998129413,0.0005674896408119147,0.00066756652026978,0.0001000768794578653,1.982927813457649e-5,17.63501432637326,1.8862677387519349,7.34995194486844
17.0,3.9089961853703716,3.918247206767054,0.009251021396682546,0.026529595472571273,0.2366597703856809,0.7383952033733268,0.8804782635498056,0.8803370237678482,0.8854950997474818,0.8877750062411338,-0.00014123978195745845,0.0008860649207788179,-0.016041257099070793,0.15268723918731106,0.001106297422499971,0.0012557703983923235,0.0001494729758923525,0.00010933081883118292,13.511102245414152,7.613988998129413,0.000610730898688795,0.0007245114165497389,0.00011378051786094386,1.982927813457649e-5,18.630221281619164,1.8862677387519349,7.411092208493096
18.0,3.9053713520322866,3.916745060001931,0.011373707969644542,0.026529595472571273,0.29123243206374894,0.7383952033733268,0.8810703176746488,0.880940675064962,0.8857164758921253,0.8879257933010023,-0.00012964260968684194,0.0008860649207788179,-0.014714218273633277,0.15268723918731106,0.0009981853598983927,0.0011313461690780505,0.00013316080917965775,0.00010933081883118292,13.340288740882,7.613988998129413,0.0006181688510878468,0.0007309029174259097,0.00011273406633806294,1.982927813457649e-5,18.23677562201246,1.8862677387519349,7.581425975634169
19.0,3.899819606009142,3.9123368206419658,0.012517214632823848,0.026529595472571273,0.3209690677367835,0.7383952033733268,0.8808865971983627,0.8807595481843473,0.8854997915393775,0.8877318112621684,-0.00012704901401539015,0.0008860649207788179,-0.014422856973810962,0.15268723918731106,0.0009735583575592447,0.0011018270409351733,0.0001282686833759286,0.00010933081883118292,13.175243412989031,7.613988998129413,0.000628448234556592,0.0007405873374330402,0.00011213910287644817,1.982927813457649e-5,17.843809037918458,1.8862677387519349,7.87937732818497
20.0,3.8087039146442647,3.8348428921018836,0.02613897745761884,0.026529595472571273,0.6862958645096001,0.7383952033733268,0.8804554318952118,0.8803297571499135,0.8851386610018055,0.887399213585201,-0.0001256747452983431,0.0008860649207788179,-0.01427383383027392,0.15268723918731106,0.0009733703414104742,0.0010978340250670621,0.00012446368365658794,0.00010933081883118292,12.786878576578808,7.613988998129413,0.0006412113913455584,0.0007530362542329128,0.0001118248628873544,1.982927813457649e-5,17.4396251215522,1.8862677387519349,14.981173800726305
21.0,3.900429231221364,3.9115161676784806,0.011086936457116447,0.026529595472571273,0.28424913771976656,0.7383952033733268,0.8783641303488097,0.8782135569035628,0.8838801379342394,0.8864128620863845,-0.0001505734452468266,0.0008860649207788179,-0.017142485678124396,0.15268723918731106,0.0011395818403465152,0.0012891613756942418,0.0001495795353477266,0.00010933081883118292,13.12582651389422,7.613988998129413,0.0006866399082334597,0.0008131495461788346,0.00012650963794537482,1.982927813457649e-5,18.424451656305585,1.8862677387519349,7.539050873484012
22.0,3.9005213246981776,3.9111328075292056,0.010611482831027974,0.026529595472571273,0.27205293722754076,0.7383952033733268,0.8770916366729874,0.8769255217958324,0.8830849580994,0.8857936729482357,-0.00016611487715501028,0.0008860649207788179,-0.0189392841305753,0.15268723918731106,0.0012177407699570167,0.0013806036965120546,0.00016286292655503794,0.00010933081883118292,13.374186901928775,7.613988998129413,0.000727745698946359,0.0008682978138854614,0.00014055211493910235,1.982927813457649e-5,19.313355632688143,1.8862677387519349,7.345280071422511
23.0,3.901566271781077,3.913514854402449,0.011948582621371884,0.026529595472571273,0.3062509205031988,0.7383952033733268,0.8776884841960996,0.8775336079738124,0.883319294722955,0.8859527492620374,-0.00015487622228715914,0.0008860649207788179,-0.017645921653969835,0.15268723918731106,0.0011093137810987285,0.0012560446362623744,0.00014673085516364592,0.00010933081883118292,13.227173200563252,7.613988998129413,0.0007340432157819807,0.0008739010335996899,0.00013985781781770924,1.982927813457649e-5,19.05307682310201,1.8862677387519349,7.236274734897614
