Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (mol/m³),Average Concentration (sP2D) (mol/m³),First Position Concentration (P2D) (mol/m³),First Position Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (Pa),Negative Stress (sP2D) (Pa),Negative Stress Error (Pa),average Negative Stress Error (Pa),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (Pa),Positive Stress (sP2D) (Pa),Positive Stress Error (Pa),average Positive Stress Error (Pa),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
197.0,4.092848216053222,4.094258510144596,0.0014102940913742756,0.002684099368845545,0.034457522412942976,0.06590568279918213,29448.458086853065,29448.029422531254,29504.95146044291,29513.61421441499,-0.42866432181108394,0.4932244175006447,-0.0014556426708210448,0.001688253410308909,2.998049132978501e6,3.039200690072249e6,41151.55709374836,33331.45454141086,1.3726111637425076,2.8065960463293687,7.702568500646484e7,8.139685862543269e7,4.371173618967846e6,3.241718321752391e6,5.674955852195238,17.117788423354423,0.89478
198.0,4.0779829038655775,4.0803774765671,0.002394572701522435,0.002684099368845545,0.058719537525588596,0.06590568279918213,29451.17293555934,29450.74810380263,29507.3766547658,29516.03128085073,-0.42483175671077333,0.4932244175006447,-0.001442495202620034,0.001688253410308909,2.8628374324510787e6,2.901824848704345e6,38987.41625326639,33331.45454141086,1.3618452732010875,2.8065960463293687,7.661862975529946e7,8.047573583063579e7,3.857106075336322e6,3.241718321752391e6,5.034162171334758,17.117788423354423,1.3038
199.0,4.133409431827524,4.1333010164953174,-0.00010841533220684596,0.002684099368845545,-0.0026229032955709824,0.06590568279918213,29456.363066808324,29455.943767078013,29512.033240537065,29520.630444581475,-0.4192997303107404,0.4932244175006447,-0.0014234606266895552,0.001688253410308909,2.6779399963940065e6,2.7138752586832945e6,35935.26228928799,33331.45454141086,1.34189945770543,2.8065960463293687,7.524133916771118e7,7.838206353768973e7,3.140724369978547e6,3.241718321752391e6,4.1742005189167966,17.117788423354423,-0.078976
200.0,4.0725463965087725,4.075757442716787,0.0032110462080146007,0.002684099368845545,0.07884615411054124,0.06590568279918213,29464.945499830275,29464.531610076487,29520.192437573853,29528.715936037475,-0.41388975378868054,0.4932244175006447,-0.0014046852854048707,0.001688253410308909,2.4412377906856746e6,2.473985299610039e6,32747.508924364578,33331.45454141086,1.3414305255026684,2.8065960463293687,7.275711220578136e7,7.49546671697529e7,2.1975549639715403e6,3.241718321752391e6,3.020398827479742,17.117788423354423,1.4977
201.0,4.053862134209437,4.058347644584929,0.004485510375491941,0.002684099368845545,0.11064782735554678,0.06590568279918213,29467.839118233882,29467.429088901506,29522.9696478869,29531.398979050493,-0.41002933237541583,0.4932244175006447,-0.001391446894800308,0.001688253410308909,2.3397225374144134e6,2.3689471000780663e6,29224.562663652934,33331.45454141086,1.2490610402013091,2.8065960463293687,7.0921557802337e7,7.250221737984954e7,1.5806595775125325e6,3.241718321752391e6,2.228743454730554,17.117788423354423,2.1259
202.0,4.126941104159269,4.127204095163572,0.00026299100430282607,0.002684099368845545,0.006372540767247076,0.06590568279918213,29454.30309982194,29453.89080313587,29510.26571735433,29518.642285731567,-0.4122966860704764,0.4932244175006447,-0.0013997842171759578,0.001688253410308909,2.600538075440812e6,2.6273495513163377e6,26811.475875525735,33331.45454141086,1.0309972435601036,2.8065960463293687,7.244449566063583e7,7.454130272752196e7,2.096807066886127e6,3.241718321752391e6,2.894363536891139,17.117788423354423,0.089321
203.0,4.086226867598273,4.0885919428401,0.0023650752418271637,0.002684099368845545,0.057879195611507096,0.06590568279918213,29457.321741593132,29456.910968480297,29513.2694558801,29521.58262266644,-0.4107731128351588,0.4932244175006447,-0.0013944686364855622,0.001688253410308909,2.484527810508245e6,2.5094139080341584e6,24886.09752591327,33331.45454141086,1.0016429448146311,2.8065960463293687,7.181494644849756e7,7.385461013557024e7,2.0396636870726794e6,3.241718321752391e6,2.840165993210667,17.117788423354423,1.1053
204.0,4.079445129187936,4.082400274808784,0.0029551456208487537,0.002684099368845545,0.07243989138878336,0.06590568279918213,29464.558994693656,29464.151658227915,29519.996509169792,29528.247441448166,-0.4073364657415368,0.4932244175006447,-0.001382462455368482,0.001688253410308909,2.2738111704554427e6,2.297118824792857e6,23307.654337414075,33331.45454141086,1.0250479301122253,2.8065960463293687,6.984098682069573e7,7.138012222602163e7,1.5391354053259045e6,3.241718321752391e6,2.2037709880551373,17.117788423354423,1.3141
205.0,4.026571751975191,4.032974372282044,0.006402620306852569,0.002684099368845545,0.1590092192871475,0.06590568279918213,29459.163343865963,29458.756157818876,29514.767964384577,29522.95592711571,-0.407186047086725,0.4932244175006447,-0.0013822050624241844,0.001688253410308909,2.3494176434233254e6,2.370813791043127e6,21396.147619801573,33331.45454141086,0.9107000485714131,2.8065960463293687,6.985428064623506e7,7.146068743859953e7,1.6064067923644632e6,3.241718321752391e6,2.299654047687976,17.117788423354423,3.1926
206.0,4.108250323662376,4.109203605310512,0.0009532816481359063,0.002684099368845545,0.023204078939524933,0.06590568279918213,29441.768233920877,29441.351552880158,29499.094139653,29507.297151269613,-0.41668104071868584,0.4932244175006447,-0.0014152717914497175,0.001688253410308909,2.7171308970297496e6,2.7387705727615776e6,21639.67573182797,33331.45454141086,0.7964163874285015,2.8065960463293687,7.280466252314839e7,7.539321023765329e7,2.5885477145048976e6,3.241718321752391e6,3.555469697674739,17.117788423354423,0.52137
207.0,4.0763227905175885,4.078872893731346,0.002550103213757815,0.002684099368845545,0.06255891264769092,0.06590568279918213,29437.347185638955,29436.925972640038,29495.349927350664,29503.57798715955,-0.42121299891732633,0.4932244175006447,-0.0014308796110636477,0.001688253410308909,2.765894266697229e6,2.7882349165791194e6,22340.64988189051,33331.45454141086,0.8077188687537075,2.8065960463293687,7.427245840273553e7,7.736061447050983e7,3.088156067774296e6,3.241718321752391e6,4.157875118430921,17.117788423354423,1.3521
208.0,4.076408021340973,4.0792448426516605,0.0028368213106872986,0.002684099368845545,0.06959120126925124,0.06590568279918213,29445.467591117475,29445.05091579327,29502.564019568938,29510.7783296783,-0.41667532420615316,0.4932244175006447,-0.0014150745710414445,0.001688253410308909,2.504476224505674e6,2.526366604603418e6,21890.380097744055,33331.45454141086,0.8740502258936281,2.8065960463293687,7.298963091045676e7,7.561898866413237e7,2.62935775367561e6,3.241718321752391e6,3.6023716257742007,17.117788423354423,1.3591
209.0,4.076040487595097,4.078860919703939,0.002820432108842752,0.002684099368845545,0.06919538992378445,0.06590568279918213,29441.873188353864,29441.456535596455,29499.020686574695,29507.229614786425,-0.4166527574088832,0.4932244175006447,-0.0014151706813739552,0.001688253410308909,2.529450289601904e6,2.550718069945391e6,21267.780343486927,33331.45454141086,0.8408064167505006,2.8065960463293687,7.308533117205688e7,7.558923548829234e7,2.503904316235453e6,3.241718321752391e6,3.4260011907735386,17.117788423354423,1.3661
210.0,4.06199049349746,4.065648853513272,0.003658360015811546,0.002684099368845545,0.09006323431007393,0.06590568279918213,29439.463845809118,29439.047857832218,29496.68388606057,29504.857222315804,-0.41598797689948697,0.4932244175006447,-0.001413028372657355,0.001688253410308909,2.5289030148343006e6,2.548754384054634e6,19851.369220333174,33331.45454141086,0.7849794596268407,2.8065960463293687,7.323437506867698e7,7.566240186663511e7,2.4280267979581356e6,3.241718321752391e6,3.3154195631234726,17.117788423354423,1.7966
211.0,4.061120787364731,4.064742990188287,0.0036222028235561865,0.002684099368845545,0.08919219627315349,0.06590568279918213,29434.145125487634,29433.727542840712,29491.723535098514,29499.88666573809,-0.4175826469218009,0.4932244175006447,-0.0014187014609784183,0.001688253410308909,2.5967428785766303e6,2.6159983162979963e6,19255.437721366063,33331.45454141086,0.7415226929175472,2.8065960463293687,7.400477119497304e7,7.658479142174429e7,2.5800202267712504e6,3.241718321752391e6,3.486289039356566,17.117788423354423,1.8134
212.0,4.04176862545182,4.046564277279068,0.004795651827247838,0.002684099368845545,0.11865230971037444,0.06590568279918213,29427.11884810388,29426.69830502386,29485.223505256905,29493.396683366114,-0.4205430800211616,0.4932244175006447,-0.0014291004232929144,0.001688253410308909,2.700835476873407e6,2.7200496761923833e6,19214.19931897614,33331.45454141086,0.7114168739081896,2.8065960463293687,7.532873234582533e7,7.823378831705119e7,2.9050559712258577e6,3.241718321752391e6,3.8565045245804592,17.117788423354423,2.4758
213.0,4.087314448385751,4.089128300590797,0.0018138522050463735,0.002684099368845545,0.04437760363073456,0.06590568279918213,29417.14367436069,29416.716910185292,29476.165112378378,29484.399603633614,-0.4267641753976932,0.4932244175006447,-0.0014507328791736197,0.001688253410308909,2.8736373856832995e6,2.894216834674932e6,20579.448991632555,33331.45454141086,0.716146341015783,2.8065960463293687,7.746373496880423e7,8.091427777561545e7,3.4505428068112284e6,3.241718321752391e6,4.454397671634103,17.117788423354423,0.995
214.0,4.057929332241273,4.061486718300667,0.003557386059394041,0.002684099368845545,0.08766505693260133,0.06590568279918213,29415.790003378712,29415.361431882706,29475.00302631042,29483.278568558137,-0.42857149600604316,0.4932244175006447,-0.0014569436889399102,0.001688253410308909,2.8395057462914013e6,2.8608261664351146e6,21320.420143713243,33331.45454141086,0.7508496917662253,2.8065960463293687,7.821717455231777e7,8.175051217139302e7,3.5333376190752536e6,3.241718321752391e6,4.517342437001328,17.117788423354423,1.8602
215.0,4.219891948469901,4.214636343039696,-0.005255605430205534,0.002684099368845545,-0.12454360193064125,0.06590568279918213,29417.05869229998,29416.631091079093,29476.08996489487,29484.385816822283,-0.42760122088657226,0.4932244175006447,-0.0014535825126476647,0.001688253410308909,2.7434252063550837e6,2.7647058076402512e6,21280.601285167504,33331.45454141086,0.7756946038066379,2.8065960463293687,7.806046978201005e7,8.13455483877107e7,3.285078605700657e6,3.241718321752391e6,4.2083766788420505,17.117788423354423,-2.6906
216.0,4.132031120478184,4.132553943286429,0.0005228228082447828,0.002684099368845545,0.012652925232186502,0.06590568279918213,29442.061802096312,29441.641737460985,29500.476121082997,29508.78270456179,-0.4200646353274351,0.4932244175006447,-0.0014267500630595305,0.001688253410308909,2.174400263105529e6,2.1944932050746167e6,20092.941969087813,33331.45454141086,0.9240682274564576,2.8065960463293687,7.280935363799581e7,7.430309918943417e7,1.4937455514383614e6,3.241718321752391e6,2.0515846890568263,17.117788423354423,-0.067612
217.0,4.071736242692656,4.0759134796827095,0.004177236990053679,0.002684099368845545,0.10259105062491117,0.06590568279918213,29468.057330505606,29467.6475817034,29525.517419946373,29533.716387000877,-0.40974880220528576,0.4932244175006447,-0.0013904846105383065,0.001688253410308909,1.6029954956606722e6,1.6193607297174328e6,16365.234056760557,33331.45454141086,1.0209157855440916,2.8065960463293687,6.557398753983079e7,6.480145919396503e7,-772528.3458657563,3.241718321752391e6,-1.1781018279489395,17.117788423354423,1.5503
218.0,4.078519421837597,4.081909094792958,0.0033896729553610783,0.002684099368845545,0.08311037915405696,0.06590568279918213,29454.175392365698,29453.766395907496,29512.059829090864,29520.04410943175,-0.40899645820172736,0.4932244175006447,-0.0013885856682571945,0.001688253410308909,1.8917713009761267e6,1.9025505234386309e6,10779.22246250417,33331.45454141086,0.5697952208568894,2.8065960463293687,6.523424167542201e7,6.455055017784354e7,-683691.4975784719,3.241718321752391e6,-1.0480561742102124,17.117788423354423,1.3521
219.0,4.126848971043804,4.127490477292516,0.0006415062487112877,0.002684099368845545,0.015544698951002113,0.06590568279918213,29440.594167177507,29440.184444898387,29499.008539818904,29506.81114164017,-0.409722279120615,0.4932244175006447,-0.0013916916105497724,0.001688253410308909,2.1535535782545134e6,2.16006481994759e6,6511.241693076678,33331.45454141086,0.30234872068305507,2.8065960463293687,6.688936764899689e7,6.716076591658626e7,271398.2675893754,3.241718321752391e6,0.4057420142070149,17.117788423354423,0.10446
220.0,4.052389961245303,4.057095104213346,0.004705142968043141,0.002684099368845545,0.11610785272494473,0.06590568279918213,29443.838373503113,29443.42899976034,29502.067274166413,29509.805659949063,-0.40937374277200433,0.4932244175006447,-0.0013903545372685002,0.001688253410308909,2.039635334051114e6,2.0456843169305734e6,6048.982879459392,33331.45454141086,0.2965717831258067,2.8065960463293687,6.622766930753757e7,6.676491161466368e7,537242.3071261123,3.241718321752391e6,0.8112052148949278,17.117788423354423,2.1829
221.0,4.100630781782125,4.102439252040027,0.00180847025790154,0.002684099368845545,0.044102245584655704,0.06590568279918213,29438.366108645805,29437.953193204397,29497.12350662256,29504.82596137634,-0.41291544140767655,0.4932244175006447,-0.0014026438827608938,0.001688253410308909,2.134014563262351e6,2.1400061677047573e6,5991.604442406446,33331.45454141086,0.2807668019494135,2.8065960463293687,6.674731228036637e7,6.773947248095113e7,992160.2005847618,3.241718321752391e6,1.486442175255354,17.117788423354423,0.73539
222.0,4.117324900006556,4.118166365398622,0.0008414653920656434,0.002684099368845545,0.02043718706931055,0.06590568279918213,29430.688447398632,29430.272612597888,29489.885684166395,29497.54989086528,-0.4158348007440509,0.4932244175006447,-0.001412929233671414,0.001688253410308909,2.261765167674256e6,2.2674000688464693e6,5634.901172213256,33331.45454141086,0.24913732215655054,2.8065960463293687,6.805327737800728e7,6.960873358284536e7,1.5554562048380822e6,3.241718321752391e6,2.285644813545391,17.117788423354423,0.31463
223.0,4.07086522136433,4.074346083127774,0.0034808617634443095,0.002684099368845545,0.08550668160607185,0.06590568279918213,29438.89761858054,29438.484518410056,29497.521089886734,29505.16989735853,-0.4131001704845403,0.4932244175006447,-0.001403246058452303,0.001688253410308909,2.029788648767136e6,2.0355666433088696e6,5777.994541733526,33331.45454141086,0.2846599100474326,2.8065960463293687,6.656595531412762e7,6.775580051882109e7,1.1898452046934739e6,3.241718321752391e6,1.7874680819625333,17.117788423354423,1.5617
224.0,4.152368317193459,4.151776397241179,-0.0005919199522796958,0.002684099368845545,-0.014254996355423695,0.06590568279918213,29436.000336156634,29435.586465195098,29494.794927497143,29502.417255041644,-0.4138709615363041,0.4932244175006447,-0.0014060027069232664,0.001688253410308909,2.0608064240999492e6,2.066154709721646e6,5348.28562169685,33331.45454141086,0.2595239203038052,2.8065960463293687,6.6414943572792955e7,6.75702480676569e7,1.1553044948639497e6,3.241718321752391e6,1.7395249212215291,17.117788423354423,-0.49752
225.0,4.052908763589914,4.057586266649617,0.0046775030597023814,0.002684099368845545,0.11541101299204241,0.06590568279918213,29440.256513025168,29439.84364784295,29499.075489751413,29506.64910987044,-0.41286518221750157,0.4932244175006447,-0.0014023831009585084,0.001688253410308909,1.9413203173584752e6,1.9456303304149976e6,4310.013056522468,33331.45454141086,0.22201452372306274,2.8065960463293687,6.515394404864814e7,6.59578775368414e7,803933.4881932586,3.241718321752391e6,1.233898423083935,17.117788423354423,2.1685
226.0,4.101356542712637,4.103208612500189,0.0018520697875521464,0.002684099368845545,0.04515749285057738,0.06590568279918213,29437.770154495003,29437.355617432833,29497.060881301517,29504.590596744274,-0.414537062169984,0.4932244175006447,-0.0014081809185764235,0.001688253410308909,1.9786422064461224e6,1.9820914077736721e6,3449.2013275497593,33331.45454141086,0.17432162906020976,2.8065960463293687,6.488824046039304e7,6.567697491900041e7,788734.4586073682,3.241718321752391e6,1.2155275794368343,17.117788423354423,0.7278
227.0,4.085105569855389,4.087558357620405,0.0024527877650157848,0.002684099368845545,0.060042212448933416,0.06590568279918213,29427.927808789278,29427.51082160963,29487.675361202815,29495.166714419804,-0.41698717964754906,0.4932244175006447,-0.0014169777170752978,0.001688253410308909,2.1559817756701256e6,2.158753684654289e6,2771.9089841633104,33331.45454141086,0.12856829382529178,2.8065960463293687,6.635137296918968e7,6.766792957103598e7,1.3165566018463e6,3.241718321752391e6,1.984219079321304,17.117788423354423,1.1428
