Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
10.0,4.004888685183491,4.011698192681653,0.006809507498162226,0.004789678361275263,0.1700298818130631,0.12282049375845745,0.8943401249122216,0.8943307441344037,0.8951201523496032,0.8953740800416281,9.380777817868946e-6,0.0002695050960678391,0.0010489049475209064,0.04374564635915747,0.00030887321992500234,0.0003217715210388726,1.2898301113870231e-5,8.375323447382842e-6,4.175920825056337,4.752992996964966,0.00019476652090054332,0.00022271137427611135,2.7944853375568035e-5,2.4572738580798122e-5,14.347873159287964,45.1360994375399,4.746582620838429
11.0,4.004428757420724,4.011082980904083,0.00665422348335909,0.004789678361275263,0.166171603653279,0.12282049375845745,0.8939046854514019,0.8938945944683918,0.8947393178498908,0.8950194457950245,1.0090983010080379e-5,0.0002695050960678391,0.0011288656580857564,0.04374564635915747,0.0003226384669646134,0.0003364699295069161,1.3831462542302701e-5,8.375323447382842e-6,4.286984956390746,4.752992996964966,0.00020876126095383148,0.0002371855362271241,2.8424275273292615e-5,2.4572738580798122e-5,13.6156847987131,45.1360994375399,4.642929484533713
12.0,4.001855674914876,4.008593163838077,0.006737488923200807,0.004789678361275263,0.16835911813196813,0.12282049375845745,0.8934349520819247,0.8934240524106069,0.8943335463955985,0.8946411963398154,1.0899671317843307e-5,0.0002695050960678391,0.0012199736861026505,0.04374564635915747,0.0003386937217619447,0.0003535389117536109,1.484518999166621e-5,8.375323447382842e-6,4.383072090748805,4.752992996964966,0.0002227063636766724,0.0002517810110664218,2.9074647389749393e-5,2.4572738580798122e-5,13.055148900890993,45.1360994375399,4.652664522459931
13.000000000000002,4.00382079526495,4.010206504216214,0.00638570895126378,0.004789678361275263,0.1594903787606011,0.12282049375845745,0.8930214274229309,0.8930098525885497,0.8939747750835163,0.8943066682086688,1.1574834381189447e-5,0.0002695050960678391,0.001296142962055451,0.04374564635915747,0.0003511035601115874,0.0003667263616746813,1.5622801563093915e-5,8.375323447382842e-6,4.449627784500018,4.752992996964966,0.00023544901957588604,0.0002649762571163151,2.9527237540429062e-5,2.4572738580798122e-5,12.540819916607182,45.1360994375399,4.438138349319498
14.000000000000002,3.997136514259988,4.004118971152622,0.0069824568926342145,0.004789678361275263,0.17468647537365672,0.12282049375845745,0.892661668573738,0.8926495485991824,0.8936608116441896,0.8940137386021328,1.2119974555524493e-5,0.0002695050960678391,0.001357734400636844,0.04374564635915747,0.00036020330421708183,0.00037638784352241847,1.6184539305336642e-5,8.375323447382842e-6,4.493167918188443,4.752992996964966,0.0002467164596338984,0.0002763998495742253,2.9683389940326902e-5,2.4572738580798122e-5,12.031378037920117,45.1360994375399,4.682585228034522
15.0,3.998992278420416,4.0056732504687105,0.006680972048294542,0.004789678361275263,0.16706639030904796,0.12282049375845745,0.8922867620560083,0.8922740738699374,0.8933366387250873,0.89371035021082,1.2688186070919372e-5,0.0002695050960678391,0.0014219852417941556,0.04374564635915747,0.00037048454021422397,0.0003872168499278435,1.673230971361954e-5,8.375323447382842e-6,4.5163314247726705,4.752992996964966,0.0002575915712989023,0.0002874705691998715,2.9878997900969215e-5,2.4572738580798122e-5,11.599369401065704,45.1360994375399,4.48933899368816
16.0,3.9942638217630377,4.001332902436117,0.007069080673078876,0.004789678361275263,0.17698081520210243,0.12282049375845745,0.8919088116292906,0.8918955533622547,0.8930115402831477,0.8934052480795452,1.3258267035909377e-5,0.0002695050960678391,0.001486504770783674,0.04374564635915747,0.00038100680197963806,0.00039824291955868147,1.7236117579043407e-5,8.375323447382842e-6,4.52383461121635,4.752992996964966,0.00026818954810531754,0.00029835547173469356,3.016592362937602e-5,2.4572738580798122e-5,11.247986300170771,45.1360994375399,4.640655052226857
17.0,3.9919139244038577,3.999108782700582,0.00719485829672406,0.004789678361275263,0.18023580750926443,0.12282049375845745,0.8915526695573921,0.8915388871138882,0.8927052800538069,0.8931172901830322,1.3782443503917996e-5,0.0002695050960678391,0.0015458922366033895,0.04374564635915747,0.000390159259636092,0.0004077995214322009,1.7640261796108907e-5,8.375323447382842e-6,4.521297741994455,4.752992996964966,0.00027817339084175354,0.0003086044889281095,3.0431098086355966e-5,2.4572738580798122e-5,10.939615034447172,45.1360994375399,4.6747818976761675
18.0,3.990718779912012,3.997942480516003,0.007223700603991023,0.004789678361275263,0.18101251935748508,0.12282049375845745,0.8911610713983285,0.8911466623209311,0.8923724300335141,0.8928040424020233,1.4409077397359304e-5,0.0002695050960678391,0.0016168881092112673,0.04374564635915747,0.0004016567832110233,0.0004198034921591158,1.814670894809253e-5,8.375323447382842e-6,4.5179640196835855,4.752992996964966,0.00028847467607404044,0.00031940776383309987,3.093308775905943e-5,2.4572738580798122e-5,10.722982058612343,45.1360994375399,4.647913012783514
19.0,3.9951289510749115,4.001817130942889,0.0066881798679778726,0.004789678361275263,0.16740836027779232,0.12282049375845745,0.8907927460702966,0.8907777556616335,0.8920593254969528,0.8925089937717211,1.4990408663040355e-5,0.0002695050960678391,0.0016828166517037838,0.04374564635915747,0.0004115682195918846,0.0004301265463818344,1.8558326789949763e-5,8.375323447382842e-6,4.509173912493146,4.752992996964966,0.000298360992485392,0.000329787916038859,3.142692355346697e-5,2.4572738580798122e-5,10.53318776414972,45.1360994375399,4.338110228523131
20.0,3.9888665547159805,3.996179386505014,0.007312831789033414,0.004789678361275263,0.18333107133873797,0.12282049375845745,0.8905091078292484,0.8904937440200742,0.8918143356467213,0.8922775065297202,1.536380917421809e-5,0.0002695050960678391,0.001725283777464075,0.04374564635915747,0.0004160479197647985,0.0004347250117030922,1.8677091938293713e-5,8.375323447382842e-6,4.489168446954934,4.752992996964966,0.00030655186334441333,0.0003380499141400447,3.149805079563135e-5,2.4572738580798122e-5,10.274950036837014,45.1360994375399,4.5864203261716465
21.0,3.9892948732651607,3.9965259322619398,0.007231058996779005,0.004789678361275263,0.1812615819712651,0.12282049375845745,0.8902136170672853,0.8901978752623247,0.8915610092635328,0.8920372204861784,1.5741804960556216e-5,0.0002695050960678391,0.0017683177002409745,0.04374564635915747,0.00042155376617478233,0.00044033155644231087,1.877779026752854e-5,8.375323447382842e-6,4.454423557383898,4.752992996964966,0.0003143110198205794,0.00034583137557252664,3.1520355751947266e-5,2.4572738580798122e-5,10.028396640353328,45.1360994375399,4.496243133238192
22.0,3.9810033570148566,3.989006250200409,0.008002893185552473,0.004789678361275263,0.2010270393630971,0.12282049375845745,0.8898755259867599,0.8898593214790962,0.8912749031271392,0.8917650497087162,1.6204507663708512e-5,0.0002695050960678391,0.001820985878417069,0.04374564635915747,0.0004299027804835378,0.00044885599545567596,1.8953214972138174e-5,8.375323447382842e-6,4.408721188269669,4.752992996964966,0.0003225173790131335,0.0003543027682383599,3.178538922522637e-5,2.4572738580798122e-5,9.855403551425987,45.1360994375399,4.85941106118033
