Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
69.99999999999991,4.106497827413358,4.107891033874681,0.0013932064613229045,0.033926876863842666,29684.899044867732,29686.631159468383,1.7321146006506751,0.005835002497507713,1.5731623459960984e6,1.560498648096216e6,-12663.697899882449,-0.8049835372752976,1.04461075563096
70.99999999999991,4.075390784966198,4.078736390699891,0.0033456057336929135,0.08209288164547543,29688.953497307324,29690.68309759335,1.729600286027562,0.005825736788548071,1.4587155528789903e6,1.446339580769979e6,-12375.972109011374,-0.8484157233112081,1.982996657008858
71.9999999999999,4.127847882268235,4.12811376947008,0.0002658872018441727,0.006441303299628105,29680.2833055952,29682.03142449339,1.7481188981910236,0.0058898322505616905,1.6016737866819687e6,1.589157471153127e6,-12516.31552884169,-0.7814522303427666,0.5
72.9999999999999,4.105664483603851,4.107046977681917,0.00138249407806601,0.03367284598113314,29679.060902527992,29680.81360828631,1.752705758317461,0.005905529706865387,1.5888718827305017e6,1.5765021173106516e6,-12369.765419850126,-0.778525037436781,1.047634877760287
73.99999999999989,4.0745254071952575,4.077864851357388,0.0033394441621306115,0.08195909531533277,29683.15448749446,29684.90459244327,1.7501049488091667,0.005895953374990813,1.4735420794854325e6,1.461452920815728e6,-12089.158669704571,-0.8204148926596082,1.9887300219076618
74.99999999999989,4.1271246796708105,4.127374628728781,0.00024994905797015576,0.006056251685376568,29674.476933286853,29676.24381281957,1.766879532719031,0.005954206157336048,1.6165562103973406e6,1.6043530790690857e6,-12203.131328254938,-0.7548844419864297,0.5
75.99999999999987,4.104855391577412,4.106227305410177,0.001371913832764804,0.03342173357872189,29673.28043130971,29675.051063744442,1.770632434730942,0.005967093657978786,1.6031237457710875e6,1.5910743362881928e6,-12049.409482894698,-0.751620672744701,1.0506560733498465
76.99999999999987,4.073682700325445,4.077015395487363,0.003332695161917698,0.08181037668082126,29677.408732030017,29679.176850775275,1.768118745258107,0.005957793556786596,1.4870069171865382e6,1.475227260339743e6,-11779.656846795231,-0.7921722966213698,1.9944577612559955
77.99999999999987,4.126423905829048,4.126658029837133,0.00023412400808453526,0.0056737750029464545,29668.719963650816,29670.50331896424,1.783355313426,0.00601089401770926,1.6301605920253198e6,1.618289097347859e6,-11871.494677460752,-0.72824080863785,0.5
78.99999999999986,4.104067416896961,4.105428175556776,0.0013607586598149979,0.033156342759199896,29667.54583373592,29669.332273829586,1.7864400936668972,0.006021529733799142,1.61617394888952e6,1.604460063607211e6,-11713.885282309027,-0.7247911210521422,1.053674223127723
79.99999999999986,4.072859890751169,4.076185821956713,0.0033259312055440304,0.08166083034421838,29671.705662539654,29673.489792488614,1.784129948959162,0.006012899862415443,1.4993388972743582e6,1.4878816929573766e6,-11457.204316981602,-0.7641504090776012,2.0001796489324266
80.99999999999984,4.1257429214907475,4.1259606995486235,0.0002177780578760391,0.005278517397233993,29663.002863970632,29664.800863128603,1.7979991579704802,0.0060614198980992965,1.6426928905026263e6,1.631162735643171e6,-11530.154859455302,-0.7019056895003265,0.5
81.99999999999984,4.103298210062116,4.104647825845254,0.0013496157831385247,0.03289099924126875,29661.848455369764,29663.648994377847,1.8005390080834331,0.006070218485515446,1.6282090781962061e6,1.6168382144237517e6,-11370.863772454439,-0.6983663169997508,1.0566892079426744
82.99999999999983,4.072054882695033,4.075373461359599,0.0033185786645661963,0.0814964129945577,29666.037376796994,29667.835892413263,1.7985156162685598,0.0060625407883941095,1.5107080335696745e6,1.4995793993299233e6,-11128.634239751147,-0.7366502323718456,2.0058954590465365
83.99999999999983,4.125079677263236,4.125281176105749,0.0002014988425127484,0.004884726072647204,29657.31838450858,29659.1295687248,1.8111842162179528,0.006107039728730228,1.6543087680586062e6,1.6431230480521119e6,-11185.720006494317,-0.6761567261486006,0.5
84.99999999999983,4.102545937657394,4.1038838807457365,0.0013379430883428967,0.03261250717662602,29656.181615419802,29657.99490828723,1.8132928674276627,0.006114384147434667,1.6393723020447374e6,1.628345683423574e6,-11026.618621163303,-0.672612231365026,1.059700908768263
85.99999999999982,4.0712660136176675,4.074577232598064,0.0033112189803965464,0.08133143276123699,29660.397692655373,29662.209300153903,1.8116074985300656,0.0061078327988119425,1.5212465593557805e6,1.5104471038202648e6,-10799.455535515677,-0.7099082965281476,2.01160496594811
86.99999999999982,4.124432528697352,4.124617298503105,0.0001847698057524383,0.0044798843105525454,29651.66078515452,29653.48399272479,1.8232075702690054,0.006148753634676062,1.6651307817840616e6,1.654287863515102e6,-10842.918268959504,-0.6511751742011602,0.5
87.9999999999998,4.101809105811777,4.103135417479245,0.0013263116674675501,0.03233479748212377,29650.539967592267,29652.364933665787,1.824966073520045,0.006154916826185,1.6497775733788088e6,1.6390924032689382e6,-10685.17010987061,-0.6476733762350136,1.0627092067078416
88.9999999999998,4.070491928248876,4.073795293241667,0.00330336499279138,0.08115395021093891,29654.781614979856,29656.605269749965,1.8236547701089876,0.006149614567344459,1.5310607667518554e6,1.5205874164272922e6,-10473.350324563216,-0.6840584353018478,2.0173079442355015
